,BasisOfRec,Binomial,CatalogNo,Citation,CollectID,Compiler,Data_sens,Dec_Lat,Dec_Long,Dist_comm,Event_Year,Origin,Presence,Seasonal,Sens_comm,SpatialRef,YrCompiled,recordedBy
18403,PRESERVED_SPECIMEN,Psychotria monteverdensis,4105283,GBIF,,Manuel Vargas,,10.928056,-85.463889,"Cacao, Fila detrás de la estación.",2007.0,1,1,1,,WGS84,2020,Armando Soto; Adrián Guadamuz
18404,PRESERVED_SPECIMEN,Psychotria monteverdensis,4105281,GBIF,,Manuel Vargas,,10.928056,-85.463889,"Cacao, Fila detrás de la estación.",2007.0,1,1,1,,WGS84,2020,Armando Soto; Adrián Guadamuz
19709,PRESERVED_SPECIMEN,Psychotria monteverdensis,3931281,GBIF,,Manuel Vargas,,10.930121,-85.459903,Est. Cacao,2003.0,1,1,1,,WGS84,2020,Brad Boyle
19714,PRESERVED_SPECIMEN,Psychotria monteverdensis,3931279,GBIF,,Manuel Vargas,,10.930121,-85.459903,Est. Cacao,2003.0,1,1,1,,WGS84,2020,Brad Boyle
19717,PRESERVED_SPECIMEN,Psychotria monteverdensis,3931278,GBIF,,Manuel Vargas,,10.930121,-85.459903,Est. Cacao,2003.0,1,1,1,,WGS84,2020,Brad Boyle
19722,PRESERVED_SPECIMEN,Psychotria monteverdensis,3931280,GBIF,,Manuel Vargas,,10.930121,-85.459903,Est. Cacao,2003.0,1,1,1,,WGS84,2020,Brad Boyle
19880,PRESERVED_SPECIMEN,Psychotria monteverdensis,3857656,GBIF,,Manuel Vargas,,10.930104,-85.464477,Faldas SW. V. Cacao,2003.0,1,1,1,,WGS84,2020,Brad Boyle
19881,PRESERVED_SPECIMEN,Psychotria monteverdensis,3857657,GBIF,,Manuel Vargas,,10.930104,-85.464477,Faldas SW. V. Cacao,2003.0,1,1,1,,WGS84,2020,Brad Boyle
19883,PRESERVED_SPECIMEN,Psychotria monteverdensis,3857658,GBIF,,Manuel Vargas,,10.930104,-85.464477,Faldas SW. V. Cacao,2003.0,1,1,1,,WGS84,2020,Brad Boyle
19959,PRESERVED_SPECIMEN,Psychotria monteverdensis,3798282,GBIF,,Manuel Vargas,,10.924659,-85.471328,"Sector Cacao, Alrededor de la Estación de Cacao",2002.0,1,1,1,,WGS84,2020,Ricardo Kriebel
19960,PRESERVED_SPECIMEN,Psychotria monteverdensis,3798280,GBIF,,Manuel Vargas,,10.924659,-85.471328,"Sector Cacao, Alrededor de la Estación de Cacao",2002.0,1,1,1,,WGS84,2020,Ricardo Kriebel
19961,PRESERVED_SPECIMEN,Psychotria monteverdensis,3798281,GBIF,,Manuel Vargas,,10.924659,-85.471328,"Sector Cacao, Alrededor de la Estación de Cacao",2002.0,1,1,1,,WGS84,2020,Ricardo Kriebel
20321,PRESERVED_SPECIMEN,Psychotria monteverdensis,3493070,GBIF,,Manuel Vargas,,10.753910000000001,-85.129212,Volcán Miravalles,2002.0,1,1,1,,WGS84,2020,Jose Luis Chaves; Celso Alvarado ; Alexander Alvarado Mendez ; Aurelio López ; Isaac López ; Gerardo Carballo
20322,PRESERVED_SPECIMEN,Psychotria monteverdensis,3493069,GBIF,,Manuel Vargas,,10.753910000000001,-85.129212,Volcán Miravalles,2002.0,1,1,1,,WGS84,2020,Jose Luis Chaves; Celso Alvarado ; Alexander Alvarado Mendez ; Aurelio López ; Isaac López ; Gerardo Carballo
20506,PRESERVED_SPECIMEN,Psychotria monteverdensis,3436758,GBIF,,Manuel Vargas,,10.712715,-85.156081,Z.P. Miravalles. Sector Cabro Muco.,1999.0,1,1,1,,WGS84,2020,Ulises Chavarría; Wendy Porras Vega ; Jose González
20507,PRESERVED_SPECIMEN,Psychotria monteverdensis,3436759,GBIF,,Manuel Vargas,,10.712715,-85.156081,Z.P. Miravalles. Sector Cabro Muco.,1999.0,1,1,1,,WGS84,2020,Ulises Chavarría; Wendy Porras Vega ; Jose González
20508,PRESERVED_SPECIMEN,Psychotria monteverdensis,3436757,GBIF,,Manuel Vargas,,10.712715,-85.156081,Z.P. Miravalles. Sector Cabro Muco.,1999.0,1,1,1,,WGS84,2020,Ulises Chavarría; Wendy Porras Vega ; Jose González
20509,PRESERVED_SPECIMEN,Psychotria monteverdensis,3436761,GBIF,,Manuel Vargas,,10.712715,-85.156081,Z.P. Miravalles. Sector Cabro Muco.,1999.0,1,1,1,,WGS84,2020,Ulises Chavarría; Wendy Porras Vega ; Jose González
20510,PRESERVED_SPECIMEN,Psychotria monteverdensis,3436760,GBIF,,Manuel Vargas,,10.712715,-85.156081,Z.P. Miravalles. Sector Cabro Muco.,1999.0,1,1,1,,WGS84,2020,Ulises Chavarría; Wendy Porras Vega ; Jose González
21474,PRESERVED_SPECIMEN,Psychotria monteverdensis,2906169,GBIF,,Manuel Vargas,,10.929167,-85.470834,"Estacion Cacao, Sendero Cerro Cacao, bosque primario.",1990.0,1,1,1,,WGS84,2020,Bernal Apu
21541,PRESERVED_SPECIMEN,Psychotria monteverdensis,2926554,GBIF,,Manuel Vargas,,10.929167,-85.470833,Estacion Cacao.,1990.0,1,1,1,,WGS84,2020,Norman Obando
